id,created_at,retweet_count,text
789096632537055232,2016-10-20 13:31:12,21629,b'Outstanding 3 for 3 debate sweep for @HillaryClinton! Nobody has ever been more prepared to be @POTUS.'
788098889140219904,2016-10-17 19:26:31,6532,"b""For the loved ones we've lost and the ones we can still save, thank you Joe for putting us on the path to ending ca\xe2\x80\xa6 https://t.co/OPPnQIJDl2"""
787662124197830656,2016-10-16 14:30:59,35994,"b""For a century, Planned Parenthood has made it possible for women to determine their own lives. Here's to another #100YearsStrong."""
787047018606784512,2016-10-14 21:46:46,16259,"b'Clearly, we still have more to do to prevent sexual assault and the thinking that leads to it. That starts with us: https://t.co/9PRZB451fS'"
786598777482153988,2016-10-13 16:05:37,11716,"b'Congratulations to one of my favorite poets, Bob Dylan, on a well-deserved Nobel. https://t.co/c9cnANWPCS'"
786254141182074880,2016-10-12 17:16:09,7844,"b'Now this was fun. Artificial intelligence, space travel\xe2\x80\x94hope you enjoy exploring new frontiers as much as I did. https://t.co/WWBUm5eJ08'"
785887247727857664,2016-10-11 16:58:15,25414,"b'On International #DayoftheGirl, we remain committed to providing what we all want for our daughters: a future of limitless possibility.'"
785511825395765248,2016-10-10 16:06:27,26759,"b""Just like Michelle says, when they go low, we go high. @HillaryClinton went high and showed why she'll be a POTUS for all Americans."""
784508784316063744,2016-10-07 21:40:44,16546,b'Voted early today. Make sure you vote too: https://t.co/SUUmUADsHj https://t.co/NMesNhwsaG'
784170804279992320,2016-10-06 23:17:43,10926,"b'Hurricane Matthew is as serious as it gets. Listen to local officials, prepare, take care of each other. https://t.co/Vaf8Xubs0s'"
783771904297447424,2016-10-05 20:52:38,11337,b'Thank you to every nation that moved to bring the Paris Agreement into force. History will judge today as a turning point for our planet.'
782970909229326336,2016-10-03 15:49:46,5510,b'Bringing a little Austin to the South Lawn today. https://t.co/qCXwVI0uLH https://t.co/nTb10I3GHP'
782762238616727552,2016-10-03 02:00:35,3957,b'What a win by the USA in #RyderCup. Proud to see our guys bring the trophy back home. Arnie is smiling down.'
782594690738597888,2016-10-02 14:54:48,15614,"b'Gandhiji believed in a world worthy of our children. In joining the Paris Agreement, @narendramodi &amp; the Indian people carry on that legacy.'"
782218662228942848,2016-10-01 14:00:36,5235,"b""Paid leave shouldn't be a luxury. It's a basic necessity that we should secure for every working American. https://t.co/OPeQiVPJlK"""
781639251528081409,2016-09-29 23:38:14,4147,"b'Our Olympians and Paralympians show the world that no matter what, with perseverance, we can do incredible things. Proud of you, #TeamUSA.'"
780906000391864320,2016-09-27 23:04:33,24881,"b""Couldn't be more proud of @HillaryClinton. Her vision and command during last night's debate showed that she's ready to be our next @POTUS."""
780809121314504704,2016-09-27 16:39:35,16703,"b""Democracy is not a spectator sport. Don't give up your power to shape the future of the country we love. Vote: https://t.co/sUxB8TLc5r"""
780480428872306688,2016-09-26 18:53:29,1290,b'RT @NYTNational: Census data shows 3.5 million Americans were able to raise their chins above the poverty line last year https://t.co/FEr5e\xe2\x80\xa6'
780244157625278464,2016-09-26 03:14:38,12081,"b""Here's to The King who was as extraordinary on the links as he was generous to others. Thanks for the memories, Arn\xe2\x80\xa6 https://t.co/r4dLQqt45A"""
779683020043419649,2016-09-24 14:04:52,8376,b'Proud to help open @NMAAHC with so many heroes. African American history is a central part of our glorious American history.'
772970240602836992,2016-09-06 01:30:41,5980,"b'Sabaidii, Laos! Honored to be the first U.S. president to visit Laos and to begin a new partnership between our countries.'"
772841067276333056,2016-09-05 16:57:23,15932,"b""Happy Labor Day - longest streak of job growth ever, unemployment cut in half. That's what hardworking Americans can do. Let's keep going!"""
770297035274584068,2016-08-29 16:28:19,5899,b'Congrats to NASA and the scientists taking us a step closer to Mars. Now enjoy Hawaii and get a shave ice! https://t.co/lFZjSnn38x'
770050438578184192,2016-08-29 00:08:26,5021,"b'Congratulations to Maine-Endwell, Little League World Series Champs and still undefeated! Proud of you and the sportsmanship you showed.'"
769204867235667969,2016-08-26 16:08:26,24287,"b""Nearly 100 years ago, women broke down barriers to the ballot box, moving us closer to a more equal nation. Let's finish what they started."""
768871824885026817,2016-08-25 18:05:02,7983,"b'100 years and going strong. Thanks @NatlParkService for your service, so our kids enjoy our parks as much as we have https://t.co/1v3W2HLD6f'"
768833523729903618,2016-08-25 15:32:50,10015,"b'Felicitaciones, @JuanManSantos and Colombia. After decades of war, we stand with you in building a future of peace. https://t.co/haXJaqgS9f'"
767528566099701760,2016-08-22 01:07:24,17135,"b""Couldn't be prouder of #TeamUSA. Your determination and passion inspired so many of us. You carried that flag high tonight, @Simone_Biles!"""
764961309767131136,2016-08-14 23:06:03,16077,"b""Final win for Phelps. World record for Ledecky. 3 #1 finishes for Biles. That's how #TeamUSA gets America to 1000 golds-way to make history."""
763744742072913920,2016-08-11 14:31:50,119353,"b""Been waiting to drop this: summer playlist, the encore. What's everybody listening to? https://t.co/mqh1YVrycj"""
762030430954684416,2016-08-06 20:59:47,19502,"b""The struggle for the Voting Rights Act taught us that people who love this country can change it. Don't give away your power - go vote."""
761703867402686464,2016-08-05 23:22:08,15325,"b""Tonight, the first-ever #TeamRefugees will also stand before the world and prove that you can succeed no matter where you're from."""
761703659411345408,2016-08-05 23:21:18,10742,"b""Ready to root on #TeamUSA! Our team's unity and diversity makes us so proud - and reminds the world why America sets the gold standard."""
761640808009302016,2016-08-05 19:11:33,12817,"b""Longest streak of total job growth on record, wages rising at fastest pace in 7 years. We've come a long way, America\xe2\x80\x94let's keep it going."""
758867227328163841,2016-07-29 03:30:20,62432,"b""Great speech. She's tested. She's ready. She never quits. That's why Hillary should be our next @POTUS. (She'll get the Twitter handle, too)"""
757763701101490176,2016-07-26 02:25:19,174077,"b""Incredible speech by an incredible woman. Couldn't be more proud &amp; our country has been blessed to have her as FLOTUS. I love you, Michelle."""
756568912691601410,2016-07-22 19:17:39,4526,"b'\xc2\xa1Bienvenido, amigo! We value our enduring partnership with Mexico &amp; will work to strengthen it in the years to come. https://t.co/mjlABSm7jF'"
755803507760902144,2016-07-20 16:36:13,15852,"b'This map says it all. Stay safe as it heats up: Drink water, stay out of the sun, and check on your neighbors. https://t.co/c1qFTmq2IV'"
755043199731675137,2016-07-18 14:15:01,3782,"b""44 men came home because Chuck Kettles believed that we leave no man behind. That's America at our best. https://t.co/UymO2AaRHg"""
