id,created_at,text
751445414419849216,2016-07-08 15:58:42,"b'RT @Mike_Fabricant: After much thought, I (as 1 of 150k possible voters) will back @TheresaMay2016.\nI believe she will be stronger eye-ball\xe2\x80\xa6'"
751445369842724864,2016-07-08 15:58:32,b'Leave campaigner and former Defence Secretary @LiamFoxMP is backing Theresa as the proven leader Britain needs. https://t.co/VFnbkKFbtu'
751444697655152640,2016-07-08 15:55:51,b'RT @michelledonelan: Results of my Chippenham constituency survey on the next Prime Minister @TheresaMay2016 clear favourite https://t.co/1\xe2\x80\xa6'
751444323078725632,2016-07-08 15:54:22,b'RT @JoelRCharles: Great that @HarlowTories #Harlow have just voted overwhelmingly to support @TheresaMay2016 #ToryLeadership'
751444156812292096,2016-07-08 15:53:42,b'RT @SkyNewsTonight: #LiamFox announces he is backing #TheresaMay in the #ToryLeadership contest #SkyNewsTonight https://t.co/6nhYJtSH2H'
751443580552642561,2016-07-08 15:51:25,"b""RT @GarethBaconAM: We are at a crucial time in our country's history. A strong, experienced leader is required. It has to be @TheresaMay201\xe2\x80\xa6"""
751440233330315264,2016-07-08 15:38:07,"b""We need a bold, positive vision for our country's future - that's why Business Secretary @sajidjavid backs Theresa. https://t.co/x69oSwPatu"""
751436600689721344,2016-07-08 15:23:41,b'Work and Pensions Secretary @scrabbmp is backing Theresa as the candidate ready to be Prime Minister from Day One. https://t.co/NGB2r6cqR6'
751436238029283328,2016-07-08 15:22:14,"b""RT @AJABurnett: I am delighted to say I'll be backing @TheresaMay2016 #TM4PM"""
751436185902411776,2016-07-08 15:22:02,"b""RT @tinastowell: I've been impartial til now, but no need to remain so. It's clear to me @TheresaMay2016 is the best person to be our next\xe2\x80\xa6"""
751421296219713536,2016-07-08 14:22:52,"b'RT @GregHands: Important verdict from @ConHome &amp; @PaulGoodmanCH ""Theresa May should be the next Prime Minister"" #TM4PM  https://t.co/TnNb4Y\xe2\x80\xa6'"
